"date","open","high","low","close","volume","turnover","return"
"2015/12/8",2723.619,2731.715,2678.661,2691.658,187051.72,5310432.38,-0.0171247840485451
"2015/12/9",2677.587,2699.636,2650.445,2667.912,161545.45,4600864.99,-0.00886121662002193
"2015/12/10",2665.275,2729.238,2663.374,2695.507,163277.33,5023172.47,0.0102901688258452
"2015/12/11",2686.305,2701.686,2666.887,2671.292,136434.33,4085317.46,-0.00902406232325781
"2015/12/14",2642.817,2709.265,2622.473,2709.265,133830.07,4106994.77,0.0141151298895066
"2015/12/15",2718.251,2764.795,2718.251,2745.7,144592.21,4483513.37,0.0133586711664089
"2015/12/16",2760.256,2789.276,2749.795,2763.114,150838.48,4644612.65,0.00632225303100675
"2015/12/17",2784.97,2835.701,2784.97,2835.701,200559.6,6061614.24,0.0259308683376993
"2015/12/18",2836.916,2850.693,2801.635,2830.259,178248.95,5632792.58,-0.00192094602624504
"2015/12/21",2825.315,2836.608,2800.349,2829.921,149372.93,4665354.03,-0.000119430830963552
"2015/12/22",2836.957,2849.36,2811.606,2839.852,131345.17,4047430.61,0.00350314206798252
"2015/12/23",2845.434,2848.829,2779.926,2783.942,162471.76,4849739.86,-0.019884029217323
"2015/12/24",2775.984,2801.565,2735.969,2795.78,132410.42,3933699.24,0.0042432285199574
"2015/12/25",2807.514,2820.532,2777.457,2794.73,121620.59,3728900.82,-0.000375636574247551
"2015/12/28",2809.519,2823.748,2735.485,2735.485,154976.76,4607137.67,-0.0214267498190575
"2015/12/29",2732.554,2749.822,2710.199,2749.822,127693.7,3773486.07,0.00522743126237657
"2015/12/30",2758.25,2781.84,2749.289,2779.513,135128.55,4055718.03,0.0107395501897951
"2015/12/31",2780.539,2785.656,2713.689,2714.048,129586.32,3819642.54,-0.0238344851721486
"2016/1/4",2706.275,2710.299,2490.469,2491.24,122401.74,3469087.68,-0.0856606688408599
"2016/1/5",2353.233,2481.202,2333.608,2416.725,182893.31,4852995.18,-0.0303672606494452
"2016/1/6",2433.358,2472.19,2388.69,2468.366,141944.59,4012047.73,0.0211430754270339
"2016/1/7",2415.329,2415.329,2254.496,2256.524,38755.26,1007054.99,-0.0897308170962541
"2016/1/8",2297.592,2318.123,2142.326,2248.99,165022.94,4232663.19,-0.00334434962231178
"2016/1/11",2188.188,2230.423,2105.771,2106.358,152089.27,3773180.07,-0.065520836778302
"2016/1/12",2117.251,2179.088,2087.272,2147.531,143965.97,3645952.83,0.0193584203937132
"2016/1/13",2160.323,2174.227,2059.776,2059.776,124653.69,3061630.87,-0.0417215711370504
"2016/1/14",1991.232,2179.379,1989.865,2175.012,156486.66,3788397.88,0.054436942741785
"2016/1/15",2160.174,2184.563,2096.186,2112.902,159102.94,3702135.14,-0.0289718237635874
"2016/1/18",2074.858,2206.835,2074.858,2174.934,162676.27,3764301.61,0.0289359612494282
"2016/1/19",2170.094,2244.785,2148.72,2241.696,177003.22,4216584.17,0.0302344029833899
"2016/1/20",2222.601,2249.355,2190.505,2204.648,154511.89,3663103.17,-0.0166648632688089
"2016/1/21",2173.315,2241.471,2112.404,2112.404,149452.03,3423658.55,-0.0427412235376199
"2016/1/22",2140.281,2161.236,2078.117,2149.586,136098.91,2932008.18,0.0174486300287287
"2016/1/25",2165.726,2185.213,2136.875,2158.824,113341.78,2506878.93,0.00428836352959827
"2016/1/26",2132.217,2135.565,1990.514,1994.047,133857.08,2893254.68,-0.0793973870139375
"2016/1/27",1997.316,2012.296,1888.25,1997.465,159265.21,3269189.45,0.00171263462840621
"2016/1/28",1969.309,1990.916,1900.882,1906.461,114542.04,2335173.63,-0.0466302328297523
"2016/1/29",1908.262,2011.057,1907.289,1994.065,128098.75,2689944.98,0.0449266250290776
"2016/2/1",1989.207,2011.679,1956.92,1992.695,111560.89,2375780.63,-0.000687274906904456
"2016/2/2",1996.594,2089.214,1996.594,2075.287,132876.49,2944489.13,0.0406114634764521
